업종코드,업종명,기준분기,매출금액,매출건수,남성매출,여성매출,연령10,연령20,연령30,연령40,연령50,연령60이상,주중매출,주말매출
CS300029,애완동물,20234,12646091006,351594,5288975253,7054341609,51961380,1780877929,2412979559,2583272788,3024309885,2489915325,8296828177,4349262829
CS300029,애완동물,20241,12979810013,337219,4915271503,7738845962,42926774,1295758223,2027983359,2493166551,3085325753,3708956809,9014668448,3965141565
CS300029,애완동물,20242,11881439319,340708,4974859395,6613496562,55640895,1279000080,2151986937,2260774104,2601150580,3239932583,8028651086,3852788233
CS300029,애완동물,20243,12970980539,326103,5505999750,7146435855,41106789,1289373603,2222708421,3082701692,3136015078,2881183292,8892839962,4078140577
CS300029,애완동물,20244,11685333084,318621,4519843681,6825056772,38157698,1667294061,2176164259,2282270604,2679236995,2501776832,7899205342,3786127742
CS300029,애완동물,20251,11903169755,280365,4685604601,6735275061,70771178,1362143667,2190444867,2441876855,2908756374,2446905529,7593872948,4309296807
CS300029,애완동물,20252,11971036260,293588,4569073612,7044832025,20308258,1821495180,2479153393,2187828565,2397766401,2707353842,7967933647,4003102613
CS300029,애완동물,20253,12883202932,279977,4477452602,7932053458,23809458,1666574507,2822815859,2348605448,2457149428,3090551368,8639107331,4244095601
CS300029,애완동물,20254,12166659530,260864,4183248969,7688790864,57538914,1225171998,3234238798,2322106668,2237591728,2796385371,8325126453,3841533078
CS300029,애완동물,20261,11781213352,236529,4443926013,7093388834,10705040,1104641210,2943719035,2421979554,2558080104,2498189916,7818096991,3963116361
CS100004,양식음식점,20211,248015584918,6799672,102742967099,101649598883,2421597442,63986036925,62193298019,36564408466,27513189485,11713938344,168086430190,79929154728
CS100004,양식음식점,20212,301812111638,8176267,122379199047,126247569811,3007429075,76806991257,76624208142,44779383655,33011311724,14397445021,204918535156,96893576482
CS100004,양식음식점,20213,255473329536,7228028,106785564589,106850580515,3113752114,69573614183,64237090528,37704016142,26931395441,12074879194,173556251959,81917077577
CS100004,양식음식점,20214,344432479531,8507874,137807724477,141455497552,4459778128,90206075789,84576490146,49263664368,34744594227,16012619342,232601992365,111830487166
CS100004,양식음식점,20221,276595772314,7109048,113634140782,115427561012,2884872871,69303509131,72513119287,40303109465,30247919654,13809708955,185138023790,91457748524
CS100004,양식음식점,20222,375414918515,9167776,150575672144,155776559647,3249004234,85039348291,99225830337,58577864162,40473134151,19787050547,250501197434,124913721081
CS100004,양식음식점,20223,370445681013,8943801,148798621953,152848772543,3506870215,86253478169,94526193874,57882748916,40406841962,19069979484,252931804803,117513876210
CS100004,양식음식점,20224,398977702502,9214612,156596058904,160473615656,4030985568,88168086630,97817129525,62000091252,43367780715,21685600872,263055577961,135922124541
CS100004,양식음식점,20231,370793060206,8730315,146494526218,151067067529,2561881467,72342208817,96653435418,61372200467,44035119265,20594635636,259480453139,111312607067
CS100004,양식음식점,20232,370329960363,9154344,147795547240,150888756006,2949947795,72342499073,95374350518,61768949223,43716935137,22531621572,251240977580,119088982783
CS100004,양식음식점,20233,355706125677,8712651,141803236781,144687248270,3125269853,70829847490,89278839725,59197240735,42980857303,21078263007,239582296609,116123829068
CS100004,양식음식점,20234,379725213814,8552528,151320037687,147023187166,3821493913,73005249976,92751425985,61056524061,44371171985,23337358855,254716023682,125009190132
CS100004,양식음식점,20241,339636537307,7964730,138060051231,135913004173,2138335102,60259262993,89172119474,57427147744,42275457844,22700732332,229877886655,109758650652
CS100004,양식음식점,20242,344805278153,8554205,138777993309,137893061122,2405980343,59952258820,90647799525,58055252445,42583246281,23026517026,235685877551,109119400602
CS100004,양식음식점,20243,329381858873,7993743,131782262160,130887044794,2605838565,59507834445,83015013825,55701540269,40428577907,21411326124,225499426994,103882431879
CS100004,양식음식점,20244,372102952020,8008121,145639228209,140558433741,3271333301,64917046124,91080555571,59434178819,43295610961,24196728454,259969680847,112133271173
CS100004,양식음식점,20251,316641302114,7134443,129482380369,123017511311,1943378032,53483274703,82904378396,52311815847,39517328983,22339642588,211842946612,104798355502
CS100004,양식음식점,20252,334296848378,7842415,137277323559,129989122003,2485739625,55535537191,87660386650,56328629685,40901082046,24355070371,225413872824,108882975554
CS100004,양식음식점,20253,333346019722,7675400,137166025681,129395041185,2761239933,57493441111,85563256094,56395787907,40745037750,23602304072,225205840990,108140178732
CS100004,양식음식점,20254,355364186802,7382273,146818294655,133859951158,3536260978,60343010308,87602557119,58660762442,43718773247,26816221946,244004194972,111359991829
CS100004,양식음식점,20261,318013807731,6745287,135540797628,121243661489,1827140600,50848772924,81710656860,54607893918,42542782607,25247846728,209849499192,108164308539
CS200034,여관,20211,62300164958,1456895,41585844725,14325252716,1042377286,17381855963,13561359839,10888384077,8987329696,4053883966,40534367328,21765797630
CS200034,여관,20212,68120069782,1549212,45176017106,14491125648,1118226284,18125756890,14469603852,11647527128,9325004788,4980101571,44546250087,23573819695
CS200034,여관,20213,62101879954,1490922,39434020853,13009116684,1230948150,16022763366,12639367464,9774797037,8514346836,4259989632,40977606634,21124273320
CS200034,여관,20214,72653823218,1557003,48086867194,14734267920,1294529713,17942916437,14403898471,11615672040,13106027921,4458090545,48592328506,24061494712
CS200034,여관,20221,57599055076,1366632,39160560631,13668644798,1038517317,13106668800,13341539727,10958660014,9420609084,4963210504,36875032871,20724022205
CS200034,여관,20222,62826691004,1469838,43450618907,14159685685,898696601,15274219126,15461617256,11663472835,9753164328,4559134444,38866753567,23959937437
CS200034,여관,20223,65781678930,1478687,43754439467,14897177898,971847271,15445906350,15312417295,11989513671,10072238687,4859694085,41990509829,23791169101
CS200034,여관,20224,64293166707,1401706,43447117986,14552545984,875638340,14075960995,14926024318,12690059288,10362803156,5069455220,39790867280,24502299427
CS200034,여관,20231,73552742378,1371453,43464185895,15994501835,771729585,12337478369,15795625651,14736250909,10756230924,5061372307,46919157062,26633585316
CS200034,여관,20232,60657765449,1297614,38663933105,13282973101,736436780,11428051192,13311712700,11185882082,10080219598,5201531176,39258607270,21399158179
CS200034,여관,20233,58308695225,1296207,38069028201,13089547917,749976303,11729986231,13016636201,10801860150,9899484492,4960632736,36660935833,21647759392
CS200034,여관,20234,68473065507,1276718,37844912719,13256704489,695960907,11102966105,11991040270,10549916048,10863673177,5898060668,43995274112,24477791395
CS200034,여관,20241,65227445175,1199605,36721717998,13232187826,511842595,9115213797,13145266535,11203752991,10355777399,5622052528,41199046713,24028398462
CS200034,여관,20242,64738926115,1245287,34583497823,11998665968,485569630,9199023779,11892825086,9875789113,9546861165,5582365163,43489307413,21249618702
CS200034,여관,20243,66846551483,1268476,34638804238,12333788259,563986366,9639662558,11740893164,9624297263,9747134639,5656139600,45882940520,20963610963
CS200034,여관,20244,63523943045,1205518,33545075950,11511132096,525547690,8901890314,10717615469,9604326446,9494247666,5812580465,42176732636,21347210409
CS200034,여관,20251,59671697142,1127450,31425908858,11514227466,456085176,7319593786,11003551369,9774511056,8664812004,5721582954,39046524748,20625172394
CS200034,여관,20252,59612208789,1119488,32725598533,10861715015,453747915,7605993768,10136167483,8826597335,9056925780,7507881289,40558186445,19054022344
CS200034,여관,20253,61030779692,1174206,31908048004,11535165883,468038316,7964692953,11011863954,8836256775,9158370940,6003990948,40376058276,20654721416
CS200034,여관,20254,59608662183,1109764,31181160642,11542434080,439220573,7205858323,10994671365,9233215799,9401086396,5450332378,40261927548,19346734635
CS200034,여관,20261,52827073318,1028611,30524998543,10115537998,364700885,6191400501,11689418704,7783358519,8528234037,6083057403,34117093303,18709980015
CS200003,예술학원,20211,97388791049,431061,39663705287,56746285926,318319395,6613798495,14980938950,51904804199,19164261725,3427868446,81851320369,15537470680
CS200003,예술학원,20212,116537346265,558604,46030629758,69289530024,593197722,9480345634,22225933378,61351533997,17617840257,4050072297,97905858845,18631487420
CS200003,예술학원,20213,130854312493,577777,52131165572,77498750299,691395400,10039550916,22756606069,69858829764,22075733679,4207800028,110325982582,20528329911
CS200003,예술학원,20214,131317937222,574046,53088866247,76712906656,724285018,9629784952,23625165006,67476565410,24196924498,4149849781,111787851264,19530085958
CS200003,예술학원,20221,117199333369,532611,48009254613,67920389165,344616920,8115239559,18650687407,61705357722,23044426407,4069315767,98727958425,18471374944
CS200003,예술학원,20222,132090570538,616330,52530637652,77821164772,503142811,8863920657,23510032321,70517182358,22943986737,4013537560,111498625670,20591944868
CS200003,예술학원,20223,143151342279,630414,58266330250,83296580783,804721735,8354121300,23218259600,77386693859,27134451604,4665476676,121995789813,21155552466
CS200003,예술학원,20224,142644188200,614394,58205463447,82756603020,572737941,8096794005,22825137210,76364815707,28269797239,4832784365,119551291170,23092897030
CS200003,예술학원,20231,135436171833,623035,55060053747,78962949556,350471799,7413579507,20429425358,74383731936,25957029237,5488765479,117070697121,18365474712
CS200003,예술학원,20232,144133335074,671388,58176817873,84732031883,392269871,7401732295,23693218673,79739355026,26687653849,4994620027,121898440316,22234894758
CS200003,예술학원,20233,158716550998,685332,64509415464,92890248476,481334588,7415843654,23850155536,87236355261,33019040807,5396075054,132861829066,25854721932
CS200003,예술학원,20234,150779336326,626257,61386411307,88054075331,469280938,6539289782,22819580412,81514580870,32724704481,5374408261,125579847066,25199489260
CS200003,예술학원,20241,147717553786,656372,58622907094,87774404947,197674396,6542900148,20240090536,82042353386,31852849038,5521116082,125931486757,21786067029
CS200003,예술학원,20242,143032199042,654379,57557977335,83794331758,410538365,7175697809,21519211659,79722157331,27738065801,4786638135,119217228048,23814970994
CS200003,예술학원,20243,154245240733,647420,63219570756,89667909452,663408983,7588346359,21311371417,82809010368,34819264371,5696078713,128497423328,25747817405
CS200003,예술학원,20244,148068347869,620648,59357292145,87377140648,502132586,7132276935,21049296085,77674219249,34928715896,5447792042,122216993130,25851354739
CS200003,예술학원,20251,137687632682,605301,55389864026,81129082567,292955707,5750167106,17103094999,76182068659,31152890347,6037769765,113570049309,24117583373
CS200003,예술학원,20252,140641559320,622637,56571904117,81865240253,483169527,5813014683,19261704486,77906147675,28696708211,6277120434,117306654996,23334904324
CS200003,예술학원,20253,173982341974,694388,72097865551,100248490734,673759424,7808919753,22209080701,94030477177,40473943393,7150175833,145188459889,28793882085
CS200003,예술학원,20254,161933684437,637233,65234298253,93989776515,365859603,7299122373,21096556294,86310603457,37927226543,6223359128,133344611920,28589072517
CS200003,예술학원,20261,151349929515,636508,59479612776,89030588290,240873412,5528581507,17346324748,84195134442,35019639749,6179557039,125143663311,26206266204
CS300026,완구,20211,29034860563,526813,18489895277,9324249184,123318561,2530458980,10262865213,9866811883,2468360189,2562329634,15698562821,13336297742
CS300026,완구,20212,31368056158,628227,20504109483,10198955093,140162526,2921651198,9832497635,10699093975,3371184700,3738474538,17602272269,13765783889
CS300026,완구,20213,33743985959,700092,21966160627,10741356860,200870921,3033840284,10734208510,10060280261,4020095394,4658222116,19523154627,14220831332
